-1.094474590301439036e+02,-4.797429433512338193e+01,1.002211799160467223e+02,-2.170597624571583495e+01,-1.123275138334172141e-01,-7.524709615554568964e-01,7.912583707158927560e+00,-1.561724003164366081e+01,8.736172220171228631e+00,-1.039893966376169132e+01,2.138213728697175853e+01,-2.333274719088457516e+01,1.503890108555034644e+01,9.609667921490087750e+00,-3.358240401848440637e+00,2.400716652740615942e+01,4.609890392585467289e+00,6.571995975995386097e+00,-8.916336737664661838e-01,6.112511119681261818e+00,6.874322896483705536e-01,1.432364566955827812e+00,-3.178540542803795610e+00,1.300777176291749448e+01,5.178639891307713405e+00,-3.332191501576638792e+00,6.228240517978065327e-01,5.397738143110665243e-01,-1.193531056565930548e+01,2.509912084385133468e+00,-3.059457598351766450e+00,5.010442742773221214e-01,-3.354100265423298310e+00,1.548908113512713403e+00,3.812055402253134773e+00,-8.644313213250713446e+00,-6.381619577091099949e+00,8.105024031859148437e+00,-5.058018211033609823e+00,-1.877025474000102223e+00,-5.684722288467488838e+00,1.540365055175114239e+00,-5.851021105417276047e+00,2.747091421839531478e+00,-2.311375079517316244e+00,2.195473898583709671e-01,-5.485732611991213092e-01,-3.309819134230311377e+00,-1.331680319101703258e+00,-3.264917940394249207e+00,-6.105820698333601637e-01,2.394880440248310816e+00,-1.338719558944303056e+00,3.109679522055854406e+00,1.635210704554607597e+00,5.098245600920988885e+00,-8.999417484504372844e-01,-1.230451157390939132e+00,-1.945671828598383613e+00,5.444971952735557785e-01,-2.509504354917576840e+00,-1.138538541595074838e+00,-1.323130890649144575e-01,-3.100611112836625605e+00,2.033156844104741179e+00,3.514202831284445327e+00,-1.101082291120475842e+00,3.229679949011724727e+00,-7.675896198910693302e-01,4.505200872429501735e-01,6.746471033950796059e-01,1.248031712495035750e-01,-1.602561091617963340e-01,-5.924759093701372770e-01,-2.551525911877130959e+00,-4.668451786434803519e-01,4.580538434407194770e-01,1.282563801475289367e+00,4.992288728145133359e-01,-3.244859550504815449e+00,-1.265479337226140366e+00,3.818861121108327872e+00,5.556355658555642840e-01,1.424107759577317500e+00,-2.319396092199067727e+00,9.114907244278172005e-01,7.612191798334047022e-01,3.250117693975333566e+00,-3.178208192094496454e+00,-2.196758440280391245e+00,1.933463489718661332e+00,-1.240018361770991451e-01,4.230141959322485379e-01,2.825140898180512394e+00,-4.496119414424484262e-01,1.659955856998892365e+00,4.818291685245089440e+00,-4.421944467745890783e+00,-2.855519370674276747e+00,-2.141028914648447135e+00
-9.820628887622906689e+01,-9.659570069937169023e+01,-8.365742913209824394e+01,-2.481702346255174163e+01,-3.244495031667218399e+01,3.516544321112731097e+01,6.415465214803001359e+00,4.053135562614075127e+01,1.151219935242952630e+01,7.168030748390175511e+00,6.960749023523385759e+00,-3.868393503803654543e+00,3.152012130308942517e+01,-5.799184036015031296e+00,-9.786213929374573794e+00,1.355962396094863465e+01,1.662323531725860670e+00,1.230649365696089959e+01,7.419482944619188558e+00,6.086326965081804374e+00,-1.137050697668484212e+01,4.152725897743219652e-01,-8.757261268080185346e+00,4.595592348581560849e-01,1.326348549031472501e+01,-2.879500166336247613e+00,-1.364822884347631948e+01,1.063241625699252957e+01,-1.814741997695013964e+01,-7.567782443400713710e+00,5.483385213619373921e+00,-2.793099640016665219e+00,-4.866110569544503939e+00,4.830511885248898740e-01,-1.039009130263576175e+01,3.332833957801492719e+00,1.283298047844898981e+00,-4.340501489289343984e-01,-1.463071262789600091e+00,-4.040403192870424043e+00,7.601831318735998710e-01,-7.782149892549652392e-01,-2.988387149183075131e+00,2.138566817294422329e+00,-1.669563667490417291e+00,2.853340434620472710e+00,7.469956936231010758e+00,7.378596724675881013e-01,-6.373248874065930991e+00,-1.726805429869699315e+00,2.119172799738354485e+00,1.817689038569806570e+00,3.524015464364128047e-01,3.347330336869140055e+00,-1.641459682480004290e+00,-7.095902980119665138e+00,6.600288430511310978e+00,6.842669218687937871e+00,2.442315593940826979e+00,-1.689522411020916604e+00,2.644076972681903115e+00,4.284874170954422468e-01,-2.350230468133343464e+00,2.845164099067619690e-01,-1.892066510544412605e-01,-2.561466440941496669e-01,-2.368840570742898333e+00,1.665341148116054271e+00,-4.578758135658414496e-01,3.546822649370459768e+00,3.577372029298229172e+00,-3.461094221517908132e+00,-7.149749838220281761e-02,1.253671024741059847e+00,1.205339334314590172e-01,1.082918158792169239e+00,-1.885850287710653106e+00,-1.205981496092300986e-03,-3.402535898026913586e+00,-4.381454476881161408e-01,5.284412166226687413e-02,2.429525806325789627e+00,-7.921481697516090659e-01,4.345418715457345371e+00,1.176120227435309307e+00,-2.406357577321632801e-01,1.550338743813492570e+00,-1.627151866844844141e+00,8.962470684252519249e-01,-1.076845158198510566e+00,-1.234712363556260684e+00,-4.104700679346439118e-01,6.726918550609811698e-01,1.242735227162653638e-02,-1.847215611626772613e+00,-4.586807686269491757e-01,1.348841439616498050e+00,2.115784623672500420e+00,3.225477846028515505e-01,-1.283923145871182850e-02
-1.194416743913761536e+02,-1.042811559267692303e+02,-6.526095147884923620e+01,2.971366550644559723e+01,3.779539130377069789e+00,1.149593141926063389e+01,1.087640858599283966e+01,2.098516935622777524e+01,-1.322775515501671606e+01,5.970824701181628669e+00,2.325962244925190703e+01,-3.075395326164959364e+00,2.610367016732774559e+01,1.585007720704308021e+01,4.100326434490307648e+00,1.787090632961422187e+01,-1.579496669972870215e+01,-1.141616176405409888e+01,-9.665316527928570878e+00,-1.382670569875235955e+01,1.137969529968478444e+00,1.212178918323202659e+01,-5.371953273290874797e+00,-2.488685845791520190e+00,4.503544333845044711e+00,-1.220796728341613502e+01,-1.677037730086600931e+01,4.361041389720483608e+00,-3.094672381420910057e+00,5.867981255214545833e+00,-3.876625171757329902e+00,-1.937986413828359034e+01,-2.513335016427544755e-01,-2.779303048286819955e+00,-1.197281267675336913e+01,-1.111285602810061945e+01,1.575905529315033027e+00,-2.829297703112303441e+00,3.305532441044328973e+00,-2.346785677213375276e+00,-1.239219621015067041e+01,1.206419338237902927e+00,-5.758755096079720914e+00,2.148791237089388240e+00,1.709408640195255513e+00,6.976950808051180175e+00,-6.848330545268080272e+00,5.242334264995071713e+00,-1.711775523317299319e+00,4.340243913764654238e+00,-3.591476125388492147e+00,-1.278026095172203114e+00,6.139602796444159516e+00,6.211047295066037144e+00,5.340657025532047353e-01,2.023516525170663982e+01,-7.485212345185170868e+00,-8.036339568909886211e+00,-5.180915212279584736e+00,-1.505229803351690432e+00,1.186950899198560450e+00,-9.480646586639441153e+00,1.800140063957819336e+00,-6.215073173851839883e+00,-1.060232491504508268e+00,-1.141802788857801954e+00,8.472268513644403143e+00,1.904558182925211729e-01,1.054558627335695359e-01,-4.369487288547608372e+00,-1.291281420853253259e+00,-4.371106793806503354e+00,-5.954252923475634063e+00,1.082399218672308194e+01,-5.711809873186088460e+00,-5.996805892466744448e-01,-4.458553539165657220e+00,-5.622343764325476556e+00,8.297646153486946119e+00,-1.175945049977138090e+01,-1.232058972470101432e+00,-3.938190070998854875e+00,8.279803404464370686e+00,6.293430697058541412e+00,1.829535976830606980e+00,-5.501886787110543686e+00,-4.599776045139978287e+00,-2.545846564682245017e+00,-3.328896748277516249e+00,1.760303597962017630e+00,-5.482259416219265269e+00,-6.234193493785428863e+00,6.734644811424347344e-01,8.113155668963910827e+00,1.134784292709581477e+00,-4.742593812953434629e+00,6.484444189772627709e+00,-1.066891859418176836e+01,5.817996221138174384e+00,-2.750641821212400195e+00
-1.793049753029067404e+02,-4.685395959762334428e+01,7.755411409087159313e+01,-7.352099335182164452e+01,3.253630542468771836e+01,-7.037436612610916242e+00,4.116925886532369105e+01,-1.312072254644717439e+01,-4.314122574188891690e+01,3.971605709755506197e+00,-4.974145978094976073e+01,-2.443716379648030568e+00,2.635886753568583174e+01,5.031900473314038891e+00,1.945990237208223661e+01,9.407966927212834563e+00,-4.713054746756863977e+00,5.362939831278861647e+00,-1.585643928861668606e+01,1.338534344936626042e+01,-4.032625751644259182e+00,2.338272267838108043e+00,-7.707759157709004327e-01,1.040104603245773340e+01,2.418011169089757662e+00,-2.461306631404253764e+00,1.130852920074250090e-01,4.159296508861738850e+00,-9.931577333836049348e+00,-2.998364956984995722e+00,-7.437213973729173588e+00,4.264949706392289208e+00,-2.107461796374215712e+00,-6.568088218766628295e+00,3.911712417938817410e-01,-1.759363390955330342e+00,5.575541501178839177e+00,-2.270064191955491889e-02,3.527250892137034910e-01,2.841024839511189004e+00,-1.179447375139891285e+00,5.623153321382149628e+00,-1.311319693442063006e+00,-2.593925112059641602e+00,-1.035019211067451650e-01,-4.918784459170391088e+00,1.989471327979067894e+00,-3.612240516136712376e+00,-3.495567364658319409e+00,2.632609125825400742e+00,1.384166074217714426e+00,-2.389743128637658587e-02,-4.462192239867299293e+00,-6.613241845143512654e-01,-2.285488460531917898e+00,3.358705865851375982e+00,-3.354047712032797168e+00,2.082985724851275311e+00,1.320739052099339839e+00,-5.672707116576611863e-01,1.593480046379854631e+00,-1.758415749184770505e+00,-4.126228255524972965e+00,1.764139780250855827e+00,1.194884002289360758e+00,-8.593387129486340648e-02,-8.866466140969286869e-01,9.536181150240140569e-01,1.486435306893516273e-01,3.978462024909045214e-01,-2.519635839228433039e+00,1.301271552253142838e+00,-1.093248429332667637e+00,2.787814642367667517e+00,3.622615139541658813e+00,-6.386089053068810806e-01,5.832715998148241265e-01,-1.156763999863331449e+00,-4.565285949236975727e-01,-2.630198061423403288e-01,1.481383836916911889e+00,7.445219310815096025e-02,3.764707495307817453e+00,-1.938769093194184334e+00,1.484249956800391068e+00,-2.525465080930994199e-01,-2.439324582599694757e+00,4.503638812276865022e-01,-1.746989470047856319e+00,-1.398449833911678875e+00,1.470340136541338771e-01,-7.247589839162749126e-01,-1.372945299361919780e+00,-1.588145529179751936e-01,2.884529701690321080e+00,3.447883183935193663e-02,-2.172963204563174600e+00,3.335385732683748827e-01,-1.426186664539396798e+00,1.310708593067143379e+00
-3.744378736045229630e+02,-6.211871414682062920e+01,1.166575806491052703e+02,-1.018928858682571530e+02,2.337520260091788771e+01,-2.777408236389896956e+01,-5.627184783994098893e+01,2.216385033942199456e+01,-6.436415351282255415e+01,-6.911924228218850885e+00,-8.493626088070739044e+00,2.406362151351588352e+01,1.054910686686797838e+01,4.142857344942379427e+01,-4.790516112327064491e+01,-2.412793201040335234e+01,-1.727229064729070274e+01,8.548503177137799725e+00,1.898450647798432200e+01,4.234935559996120702e+00,-3.175401202264124478e+01,-4.748904608302034980e+00,-1.297693036008223366e+01,1.593512763283180433e+01,9.202841832954455015e+00,-6.684558169176134435e+00,1.166175684672478141e+01,-3.907222440554188214e+00,1.065978895405374161e+01,1.334474170142858718e+01,-2.910261302599197464e+01,1.989532185075080051e+01,-1.640414722996692021e+01,1.541829255516609720e+01,3.734532527203718644e+00,1.297123293637283403e-01,4.287142808524804671e+00,-1.069267919880884765e+00,1.465665142095264706e+01,2.845685759238776313e-01,-8.699897813723174167e+00,1.150216153414407394e+01,-4.738596611411874271e+00,8.657069787356483914e-01,-1.054622146717809628e-01,1.227421472348931886e+01,-1.323519631102251637e+01,8.809361629854951303e+00,4.238703591686390215e-01,3.773666336871750016e+00,-9.090173459824484326e+00,8.690422425659427574e+00,-2.192985114419073955e+00,1.976555577943300790e+01,-1.711624795297727042e-01,2.550722937670182322e-01,4.879090232844877306e+00,-5.748946602757088797e+00,-1.766197330218038042e+00,4.342891870912279906e+00,5.789357981521628282e+00,-7.262285135078778708e+00,-4.771430989683948631e+00,8.961903697867880103e-01,9.614029853163381656e-01,-9.026784840514443520e-01,-3.675521539848591868e+00,-5.453187874633021792e+00,2.730158844247603245e+00,-6.186758071420844551e+00,-6.894553882595041649e+00,-5.048392814948239327e+00,-2.775699265787230363e+00,-6.873702712748366750e+00,-2.446781803257589982e-01,2.604475705408195729e+00,-1.436469409657790575e+00,1.828892784144751094e-01,-2.638266427406600556e+00,1.236257605668031800e+01,-3.332709292064294448e+00,1.066517483878648642e+00,3.462577268340413461e+00,8.985917341980813600e-01,-1.765241313869243989e+00,-1.992302990654593930e+00,5.596018301989628796e+00,-1.716077270805090427e+00,-1.521260860535747494e-01,-1.936510241944551014e+00,3.259354250627006788e-01,1.348579602772861152e+00,4.254240355269513607e+00,-9.207756272485592142e-01,-3.589637446882409932e-02,3.937536876581215317e+00,-9.585621383817664043e-01,-8.030741313367735223e-01,2.095219318509136119e+00,2.549274328269106604e+00
-1.182979687788801186e+02,-1.271041855105633260e+02,-6.605866910460471786e+01,4.965064209075295665e+00,2.493989855742346506e+01,-1.333293874658157385e+01,-3.768089028772691762e+01,3.048339189238490832e+01,-1.411926884708782914e+00,-2.876276471415615532e+01,1.547838098322723610e+01,1.646430435247856039e+01,2.197279477936212899e+01,2.538891619038868086e+01,-1.048098841998682396e+01,3.208597155187957739e-01,-2.364306524188763348e+01,1.318661699520493169e+00,5.501575786036125848e+00,4.255760637734345764e+00,-3.535382733332609995e+00,-9.436760237688567088e+00,7.307830099126789491e+00,1.190999215166089442e+01,-2.234395484594690728e+00,5.034279173706477373e+00,2.301916900552234413e+00,-5.335018240070047213e+00,-6.454159261713569684e+00,4.128900792816187604e+00,-2.356730724798125287e+00,-3.082483017903488776e+00,1.993846489454531357e+00,-1.831293072725870552e-01,-2.646360173828258944e+00,8.432761986844294455e+00,4.769728966986257035e+00,7.391797440342156023e+00,-6.645466870620698074e+00,-2.638853250115185567e+00,-6.806911058782217694e+00,-2.801692038448565292e+00,-2.802822308548977848e-01,7.036701093401957152e+00,-3.860746038363243926e+00,-1.645535355009607681e+00,5.002793034703949537e-01,-1.630598956162370605e+00,-3.624996687026889486e+00,4.799030449213640637e+00,1.744682664166699704e+00,-2.636499671839934500e+00,-2.169002203956083896e+00,-4.046097316726450011e+00,-3.353840926495607722e+00,-3.192438245657661655e-01,-4.148786995738102057e+00,-2.780707051117000450e+00,-8.830464660281519551e-01,8.455207762272777261e-01,-3.533264517268765559e+00,1.907216213378607694e+00,-1.850670947497234042e+00,-2.592111356910087316e-01,-5.899255889799475128e+00,8.677439152507988585e-01,3.659013143217438202e+00,1.702380638680812019e+00,6.637041751014794988e-01,6.430919554437850572e-01,-6.187083158243569248e-01,8.458641159725975855e-01,3.964984923499407898e+00,-3.045530292249977844e+00,-1.763388539087448637e+00,2.609380179632410979e+00,2.006729954087481893e+00,-1.839315286117567005e+00,-3.046527848870440813e+00,-5.496432663526625184e+00,-3.466723143297804732e+00,-4.099225690029933311e+00,-1.897417110311511834e+00,1.595834983598465318e+00,7.860808115816153574e-01,-7.560498202869458950e-01,-1.346583789084779159e+00,-1.189646073012587291e+00,9.373651439627883608e-02,-1.445727353430812379e+00,3.085166392515505507e+00,5.507110667764177236e+00,1.272021162122217275e+00,8.342458788684470328e-01,2.229537771349187736e+00,-2.663750679860020121e+00,1.592152372657152259e+00,-1.126261500482463651e+00,2.429305143404184797e+00,-1.409667864850250085e+00
-4.435951095486602469e+01,-9.761074023773088015e+01,-5.425833817857333941e+01,1.990737344558026223e+01,-4.051133178961374703e+00,8.392041224912176745e+00,-6.766027126199729125e+00,9.538455356087839121e+00,-6.377352481818747698e+00,2.362555904306609111e+00,4.729668709014335448e+00,1.117372572122757174e-01,1.220905338038962284e+01,5.690562906269842181e+00,1.022264312205540815e+00,2.686603809824585021e+00,-7.472714804371547004e+00,4.737772123748030140e+00,1.885726247390018706e+00,-2.589477575897301431e+00,-4.422319277335939880e+00,3.167059575872723798e+00,-6.325918250949165156e+00,-1.417037598547892241e+00,3.798489661966653053e+00,-1.363383892834781452e+00,-5.469149384302026462e+00,3.674927720341065296e+00,-7.360494019729840964e+00,-1.729298261530245018e+00,6.797301400119037940e-01,8.715454587800597341e-01,-4.541036611414127400e+00,-1.222875798513163526e+00,-3.745959408310087113e+00,-5.197738998777854391e-01,-1.927864327590659510e+00,1.393761729601694199e+00,-1.794401800400310387e+00,-9.192763740938300066e-01,-1.317334187442796845e+00,1.319120021774274010e+00,6.665611820207807403e-01,-1.786377211866829184e-01,-1.419911275404709183e+00,5.155372080812361396e-02,-5.181135657369708714e-01,-2.759554917793380024e+00,-7.171346551408643855e-01,1.354055392664192503e+00,-3.908377900566689656e-01,-3.342633418606886231e-01,1.875994409770511961e-01,-2.353995255775982010e+00,-2.656336077134086593e-01,2.652577358407497421e+00,-1.200344970762548424e+00,-1.894255627830617073e+00,5.218022401438769942e-01,2.111659504144168586e+00,-1.197831314079229381e+00,-2.140121676363718750e-01,3.562560464540266425e-01,-1.001102907566259193e+00,4.781311126974455150e-01,2.079492297292868108e-01,4.564420840346762875e-01,5.994564818358021352e-01,1.565990923982920835e+00,-7.201684202884427177e-02,-1.071749187265843561e+00,-3.535219757013886577e-01,2.551515809560672143e-01,-1.656103891990013066e+00,-1.849440570558885111e-01,-2.585589868134944291e-01,-1.307393312110367301e-01,-8.065891178166336717e-01,-3.862986120316147520e-01,-2.572783419981379271e-01,2.839000406107959340e-01,-7.994214533721241689e-02,4.007743335768036708e-02,-7.693841974277251250e-01,-1.042106711050330148e+00,-3.568244849718522627e-01,1.385997627935615754e-02,5.076215280793640039e-01,-5.540541190974838104e-01,-3.490640095369811902e-01,7.330581020383941659e-01,-1.748797977893277178e-01,-4.394660284040269871e-01,-1.432671937428841580e-01,4.497970380844836802e-01,4.549421834110774915e-02,-1.207922163398496895e+00,1.903886912627906769e-01,-3.226543597057253132e-01,-4.392812362960143435e-01
-1.488471376462758258e+02,7.385354740366346427e+00,2.604654460709399899e+01,2.321536633211283629e+01,2.732855736860881279e+01,2.631604099263526919e+01,-1.724229113113921841e+01,7.764086900403133207e-02,3.471938463384934437e+01,1.808268868367177262e+01,-4.223009692590396469e+01,-2.537162859671476589e+00,-2.973110831143707777e+00,1.732326765141984737e+01,-1.658129204491908126e+01,-2.529169694364444254e+01,-6.477229406431776582e+00,9.574338313888350882e+00,1.174443813205127718e+01,-3.324436410752868998e+00,-1.083143362169562174e+01,-8.597696081810729751e+00,5.104255404576401034e+00,-1.418228648711600925e+01,3.224367272393641404e+00,-8.070348675807521133e+00,-3.724797695994294777e+00,-7.454800090464984486e+00,-1.929718588365647580e+00,-1.243992126015689337e+01,4.618234198657360956e+00,-1.957062011424062664e+00,-1.077030491301712800e+00,1.460371799307438323e-01,-2.677687376497013272e-01,4.134331625434899848e+00,-3.188230647282822794e+00,3.650966102658913748e+00,-7.110416766255005516e-01,-3.813567990719354484e+00,-4.901905020849833150e+00,4.204331556495386479e+00,5.310065119344047346e+00,-3.931185082827385990e+00,6.367800005338786207e+00,-1.357035833645926504e-01,-3.252609127851612492e+00,3.778325741743060018e+00,4.217198422939900659e+00,-2.172152104083705737e+00,3.904239631550088241e-02,1.299358064592872397e+00,-4.065441376970035492e+00,3.399333448972856164e+00,4.534760442256654756e+00,-2.306217344706694039e+00,-2.678430392208123179e-01,1.496345689289354741e+00,-2.262905701017917881e+00,-3.954194059520785842e+00,1.560962740479853395e+00,3.103081429063744068e+00,3.480397156518700630e+00,3.356813851467059351e+00,-7.255115249488280904e-01,-7.690676871426325167e-01,-1.573770495455379392e-01,-1.260347031366118475e+00,6.108995412619751875e+00,1.276560210587719957e-01,7.634233136651769058e-02,-4.338449461653097750e+00,1.597530053935834360e+00,2.035535000193794630e+00,-3.506294346402635265e-01,-7.224447414037353798e-01,2.850298844198383197e+00,9.998422308361321065e-02,1.644135677948178831e+00,-9.030951345201780889e-01,-4.175974967436586027e+00,1.265965758533853069e+00,1.695817217010766376e+00,3.006074297277522955e+00,-4.274367485826862101e+00,-2.735968854703917374e-01,-5.117536704344338716e-01,-2.695724083208334010e-01,-2.172746250175242366e+00,2.194913693521981735e+00,5.220982982063526734e-03,-2.654487475725904044e+00,-9.714865630156453991e-01,-1.291145571618385057e+00,3.040396010358370038e+00,3.596526763405449856e+00,4.496077586567242435e+00,1.021662024815534753e-01,2.492458098121366206e+00,-2.650184756359978522e+00
-5.795412029992342440e+01,-1.092143497535734298e+02,-6.248630312780221630e+01,2.360502018517615141e+01,-5.233672042349802211e+00,1.120633612715116278e+01,-9.753977747924507113e+00,4.864894991584363559e+00,-4.301084679184825177e+00,1.676924095667338799e+00,6.093583128522923609e+00,-1.657338519709312674e+00,1.898885242123152040e+01,6.422220804541151296e+00,2.252592326499081476e+00,3.920882509532179316e+00,-7.730348432509992485e+00,5.188889744010780625e+00,2.099600357609098022e+00,-2.585217548928398390e+00,-7.735439729454661517e+00,5.696392069635804134e+00,-9.405406193816459037e+00,-5.045067721474552513e+00,6.400261477010411149e+00,-5.182815682344923403e+00,-9.577691093161648794e+00,7.498113723335335656e+00,-1.396015119245960356e+01,-2.421391613135390308e+00,-5.109170541840383217e-01,4.466949703530517013e+00,-6.613158097036712313e+00,-8.648485167522329542e-01,-2.931378345188576429e+00,-3.800079249260768927e-02,2.488743051874052092e+00,1.280759711406675772e+00,-3.039626019474103824e+00,-2.286196652424434372e+00,-4.979109113644550333e-01,7.238395193216237145e-01,-2.558276701927238328e+00,2.702417802606948527e+00,-2.071793295348989261e+00,2.778193538295185006e-01,3.474691845903014720e+00,1.694907097281663777e+00,-2.687853767391135573e+00,-2.256260711791608919e+00,1.150377299905581019e+00,1.435535860926870910e+00,1.691365139536425533e+00,2.884341704376047755e+00,1.100114581032308969e+00,-2.932834614690728703e+00,2.494405343289483934e+00,-6.679374238412295606e-01,3.554983402399582992e-01,-6.277320359513121062e-01,1.280602443343818120e+00,8.868649932685983561e-01,-1.366175850898988298e+00,4.876290921329030081e-01,1.295874788336766725e+00,-2.749572795268440117e+00,-8.843597856076887975e-01,1.081731155597269511e+00,-8.912660666526158737e-01,-1.768914058125501398e-01,6.513202088201895945e-01,-7.765825227141323062e-01,3.072874001423230861e-01,-1.184741163522130991e+00,-1.672043635309281351e+00,-2.637115967894927415e-01,2.035416742725102868e+00,-2.018857120324665022e+00,2.762271367559931079e+00,-2.369023043889556257e-01,-1.213851258883649614e-01,2.830059549847568912e-01,2.959239171197400320e-01,3.346233701926249471e-01,-6.267142410508994566e-01,3.045024236490460057e-01,8.419124735742726795e-01,1.459541195362091814e+00,1.555833601344355221e+00,-8.158512804087681980e-01,4.930877729109156560e-01,-9.603430922411169135e-01,-1.035953296238457888e+00,8.728747559417098234e-01,2.250131253479053850e+00,-7.584180946973652082e-01,-4.667412258907914779e-01,1.095344735808638781e+00,-8.277988518943768526e-01,1.106613103262779951e+00
-3.902664981374855984e+02,-1.536164077089076052e+01,1.286798873973569890e+01,-1.424741293295139988e+00,-9.546754037199109177e+01,5.393305339973168344e+01,-1.240458670411744357e+01,7.584778783887901277e+00,-8.889490611844584578e+01,-9.937135196155979955e+00,-3.231947916243552044e+01,-1.744461580240109555e+01,-2.778393730948748797e+01,-1.476703094090061796e+01,8.578464343708532169e+00,-3.444537849415853259e+01,-1.290472808068568433e+01,5.400722217392754931e-01,-2.505744349309377483e+01,-1.114925756820109903e+01,1.217240404704862122e+01,-8.357579271511250241e+00,9.107489803786108951e+00,1.193024765888174521e+01,-2.739289943062783905e+01,-1.769842404230064759e+01,5.527257456194823781e+00,-3.747292946031267835e+00,2.737216846421805183e+00,1.266718010816630269e+01,-1.020141110694273712e-01,9.273043088671602874e+00,-1.132501681932542148e+01,5.055277966999442540e+00,1.330214449374228813e+01,-2.890114647685086524e+00,6.307185933648506548e+00,3.472085363860442975e+00,9.625577585638586342e+00,1.333877638741121707e+01,6.053699125122991020e+00,-5.256757477360910480e-01,-8.122628157776473401e+00,-5.734178826941481510e+00,5.805577896901212398e+00,-6.747377076554823550e-01,3.035298499348148216e+00,-2.808111567404228737e+00,-6.103889212860712732e+00,4.109914829769889977e+00,4.170588645223833879e+00,3.889880620627045094e+00,-5.854775163567530250e+00,-2.228614295791522260e-01,-2.531842308316623047e+00,1.773175771071282769e+00,-2.382692015508345307e+00,1.049123078001690246e+00,8.512911376580447609e+00,-1.814383379618030645e+00,2.598470807996931864e+00,-3.970509369814165801e+00,-2.579574429722777840e+00,6.900351906241327882e+00,1.470806387484419719e+00,3.134190343737705220e+00,4.438449181682414535e-01,9.753646803598594595e-01,-2.912379283947921671e+00,3.091657807507999678e+00,3.571057692805040595e+00,1.617249116723648239e+00,-2.181089054121888360e+00,5.399918052260676227e+00,-1.129484423149197614e+00,-3.148689661640749482e-01,3.181941376549078271e+00,3.615110197910105239e+00,-1.618739788059732065e-01,-3.053837358370535604e+00,-2.799972195263205510e+00,-1.006892625753630588e+00,6.481763454995382645e+00,-9.501491801369221779e-01,1.534395856817309278e+00,-1.589995042704763994e+00,-4.477840302940292894e+00,4.000660600061386241e+00,7.216283178821235600e-01,-4.148687905409733645e+00,-3.091231822110429128e+00,1.996543563187273662e+00,-3.039165020320624855e+00,2.776360169931079369e+00,-1.839120781023277473e+00,5.778353824657580518e-01,-6.189313999535497324e+00,-2.062048335289643042e+00,-2.816046763514644002e+00,3.973262001735165860e+00
